Survived,Pclass,Age,SibSp,Parch,Fare,HasCabin,FamilySize,IsAlone,FarePerPerson,Fare_log,Sex_female,Embarked_C,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Pclass_x_Fare
0,3,29.843532548220768,0,2,7.589874308433618,1,3,0,2.529958102811206,2.150584103576377,0,0,1,0,1,0,0,6.451752310729131
0,1,29.343990111089028,1,0,23.852955751022836,0,2,0,11.926477875511418,3.2129766891725287,0,0,1,0,0,0,1,3.2129766891725287
0,3,15.283458285622755,1,0,18.90348449220248,1,2,0,9.45174224610124,2.9908948165128892,0,1,0,0,1,0,0,8.972684449538669
1,3,22.01319789073282,0,0,4.162866753101605,0,1,1,4.162866753101605,1.6414919975268274,1,0,1,0,0,1,0,4.924475992580482
1,3,27.826502137492653,3,0,29.245086012582608,1,4,0,7.311271503145652,3.409333725416054,1,0,1,0,0,1,0,10.228001176248162
1,2,24.607025520071645,0,0,46.03598704377434,0,1,1,46.03598704377434,3.8509129905077413,0,0,1,0,1,0,0,7.7018259810154825
0,3,44.01124631475621,0,0,2.996259322472583,0,1,1,2.996259322472583,1.3853587541943437,0,0,1,0,1,0,0,4.156076262583031
0,2,25.598539624234085,0,2,19.69644087688687,1,3,0,6.565480292295624,3.029961747173593,0,0,1,0,1,0,0,6.059923494347186
1,1,32.71319447870666,0,0,7.711681609615972,0,1,1,7.711681609615972,2.1646648387755003,0,0,1,0,0,0,1,2.1646648387755003
0,3,27.826502137492653,0,0,6.806424921776248,0,1,1,6.806424921776248,2.054947102554388,1,0,1,0,0,1,0,6.164841307663163
1,1,29.343990111089028,0,0,104.94915486199125,1,1,1,104.94915486199125,4.662959307919787,0,0,1,0,0,0,1,4.662959307919787
1,2,29.930379863891222,3,0,22.296275650507845,1,4,0,5.574068912626961,3.1482935044695055,1,0,1,0,0,1,0,6.296587008939011
0,3,37.46673654290932,0,1,13.42642958405157,0,2,0,6.713214792025785,2.6690619120972525,0,0,1,0,1,0,0,8.007185736291758
0,3,29.843532548220768,0,0,4.54893821559533,0,1,1,4.54893821559533,1.7136065969504255,0,0,1,0,1,0,0,5.1408197908512765
0,3,27.826502137492653,0,0,6.505517591893011,0,1,1,6.505517591893011,2.015638428982246,1,0,0,0,0,1,0,6.046915286946739
0,3,17.796662210928282,0,0,1.488359497403929,1,1,1,1.488359497403929,0.9116236569645884,1,0,1,0,0,1,0,2.7348709708937653
1,3,19.71689523968885,2,1,17.391900995015707,1,4,0,4.347975248753927,2.911910404400269,1,0,0,0,0,1,0,8.735731213200808
1,2,33.22534879479556,0,0,14.509772171531758,0,1,1,14.509772171531758,2.7414702879465676,1,1,0,1,0,0,0,5.482940575893135
0,2,25.598539624234085,1,1,25.53607784083255,0,3,0,8.512025946944183,3.2785052350453534,0,0,1,0,1,0,0,6.557010470090707
1,3,27.826502137492653,0,0,3.9219596915646697,0,1,1,3.9219596915646697,1.5937067624929635,1,0,1,1,0,0,0,4.78112028747889
0,3,16.972294934138397,0,0,5.3732863210258985,0,1,1,5.3732863210258985,1.8521152425198695,0,1,0,0,1,0,0,5.556345727559608
0,3,29.532928926475083,0,0,5.573009162223226,1,1,1,5.573009162223226,1.8829717431984998,1,0,1,0,0,1,0,5.6489152295955
0,3,18.4145275139418,0,2,0.3572897517867746,0,3,0,0.11909658392892486,0.305489881852531,0,0,1,0,1,0,0,0.916469645557593
1,1,35.2952205381415,0,2,35.03676890934366,0,3,0,11.678922969781219,3.584539775817181,1,0,1,1,0,0,0,3.584539775817181
1,3,17.141932723029537,1,0,22.27755362977399,0,2,0,11.138776814886995,3.1474895327097587,0,0,1,0,1,0,0,9.442468598129276
0,1,29.343990111089028,0,0,191.17799527026145,0,1,1,191.17799527026145,5.2584220012735425,0,1,0,0,0,0,1,5.2584220012735425
0,3,35.58215984964704,1,0,10.004619602232038,0,2,0,5.002309801116019,2.3983151484775154,0,0,1,0,1,0,0,7.1949454454325465
1,2,29.930379863891222,0,0,12.583332314259668,0,1,1,12.583332314259668,2.6088434759949313,1,0,1,0,0,1,0,5.2176869519898625
1,3,33.15037728790147,0,0,0.4289427723737613,0,1,1,0.4289427723737613,0.35693485082164506,0,0,1,0,1,0,0,1.0708045524649352
0,2,26.201962966704613,0,2,43.75265645670017,0,3,0,14.584218818900057,3.8011508051198986,0,0,1,0,1,0,0,7.602301610239797
1,1,15.287570661932204,0,2,1.100029354318301,0,3,0,0.36667645143943367,0.7419513228784925,0,0,1,0,0,0,1,0.7419513228784925
0,1,40.18029766933945,1,0,228.22851785115293,0,2,0,114.11425892557646,5.434719400534981,0,0,1,0,1,0,0,5.434719400534981
1,3,27.64722961342181,0,0,9.203782828774358,1,1,1,9.203782828774358,2.322758517102703,1,1,0,0,0,1,0,6.96827555130811
0,3,20.32684863573569,0,2,5.732775943206167,0,3,0,1.9109253144020555,1.9069875316005818,0,0,1,0,1,0,0,5.720962594801746
1,1,19.534391067098845,3,1,216.71161844989936,0,5,0,43.34232368997987,5.383171335901858,1,1,0,1,0,0,0,5.383171335901858
1,1,54.0989477141249,0,0,2.074243964395304,0,1,1,2.074243964395304,1.1230590057913692,0,0,1,0,0,0,1,1.1230590057913692
0,3,25.416719342509296,0,0,11.931315511917106,0,1,1,11.931315511917106,2.55965192866937,0,0,1,0,1,0,0,7.67895578600811
1,1,13.48366639941213,0,0,66.87562035729718,0,1,1,66.87562035729718,4.217676917914686,1,0,1,1,0,0,0,4.217676917914686
0,3,46.09752381534936,0,0,3.391989276583721,1,1,1,3.391989276583721,1.4797822626249504,1,0,1,1,0,0,0,4.439346787874851
0,3,23.52662951457816,1,0,7.674314556937701,0,2,0,3.8371572784688506,2.1603663091016965,0,0,1,0,1,0,0,6.481098927305089
0,1,20.927653352938957,1,0,88.7301848906233,0,2,0,44.36509244531165,4.496807221829668,0,0,1,0,1,0,0,4.496807221829668
1,1,15.936237157101289,4,0,109.09619061341816,1,5,0,21.819238122683632,4.7013544437968955,1,0,1,1,0,0,0,4.7013544437968955
0,3,29.843532548220768,0,0,0.0098244860852102,1,1,1,0.0098244860852102,0.009776539599085667,0,1,0,0,1,0,0,0.029329618797257002
1,2,41.137677085811625,0,0,57.179542688253655,1,1,1,57.179542688253655,4.063533792744889,1,0,1,1,0,0,0,8.127067585489778
1,2,28.7365676807428,1,0,3.72093469597781,0,2,0,1.860467347988905,1.5520068088012058,1,0,1,0,0,1,0,3.1040136176024116
0,3,21.87260049698465,0,1,3.644549667730591,1,2,0,1.8222748338652954,1.5356944176693208,1,0,1,0,0,1,0,4.607083253007962
0,3,12.308148322605929,0,1,4.189596849338269,0,2,0,2.0947984246691345,1.646656015805816,0,0,1,0,1,0,0,4.939968047417448
0,3,24.271129595055392,0,0,0.5281881224581023,0,1,1,0.5281881224581023,0.42408279995803033,1,0,1,1,0,0,0,1.272248399874091
0,3,31.355496275613987,0,0,1.7989157961219209,0,1,1,1.7989157961219209,1.0292321265230697,0,0,1,0,1,0,0,3.087696379569209
0,2,17.942287735445028,0,2,88.88600932359086,0,3,0,29.628669774530284,4.498542304490136,0,0,0,0,1,0,0,8.997084608980272
0,1,46.99921880126183,1,0,31.80684324021603,0,2,0,15.903421620108015,3.4906371290012053,0,1,0,0,0,0,1,3.4906371290012053
1,3,22.14846316850129,1,0,1.6783583249801404,1,2,0,0.8391791624900702,0.9852040415220664,0,0,1,0,1,0,0,2.9556121245661995
1,3,27.826502137492653,0,0,1.5502770976173752,0,1,1,1.5502770976173752,0.9362020189989458,1,0,1,0,0,1,0,2.8086060569968376
1,2,29.930379863891222,0,0,26.31050412148364,0,1,1,26.31050412148364,3.3072713945420342,1,0,1,0,0,1,0,6.6145427890840685
1,3,38.77440978671429,0,0,26.41430173467228,0,1,1,26.41430173467228,3.311064838339129,1,1,0,0,0,1,0,9.933194515017387
1,1,29.50200047604568,1,2,24.947583063571507,0,4,0,6.236895765892877,3.256078467068929,0,0,1,0,0,0,1,3.256078467068929
0,3,52.95767902917692,0,0,0.2894976051689201,0,1,1,0.2894976051689201,0.2542526891594999,0,0,1,0,1,0,0,0.7627580674784997
0,1,29.343990111089028,1,0,21.20418629121178,0,2,0,10.60209314560589,3.1002808427770363,0,1,0,0,0,0,1,3.1002808427770363
0,3,35.07493513124248,0,2,0.797004962760395,1,3,0,0.26566832092013165,0.5861213694895367,1,0,1,1,0,0,0,1.7583641084686104
1,1,30.615927969206965,0,0,9.167743197973552,0,1,1,9.167743197973552,2.319220277664751,0,0,1,0,1,0,0,2.319220277664751
1,1,15.388444140635094,0,0,47.44053290146432,0,1,1,47.44053290146432,3.8803369198932534,1,0,1,1,0,0,0,3.8803369198932534
0,1,29.343990111089028,1,0,21.945735662361745,0,2,0,10.972867831180872,3.133132109322874,0,0,1,0,0,0,1,3.133132109322874
1,3,32.51799523680749,0,0,9.940152234853391,0,1,1,9.940152234853391,2.392439712331513,0,0,1,0,1,0,0,7.177319136994539
1,3,35.49830966725599,0,0,4.005212727753855,0,1,1,4.005212727753855,1.6104799149116782,1,0,1,1,0,0,0,4.831439744735034
0,3,42.91356288805157,0,0,38.66696319069616,0,1,1,38.66696319069616,3.6805186798111804,0,0,1,0,1,0,0,11.04155603943354
0,3,43.730541808540565,1,0,32.3849448612164,0,2,0,16.1924724306082,3.5081050457049456,1,0,1,1,0,0,0,10.524315137114836
1,2,16.13004283814122,1,0,17.316996035274585,1,2,0,8.658498017637292,2.9078293739274685,1,1,0,0,0,1,0,5.815658747854937
0,2,14.475627264509528,0,0,9.058575128059138,1,1,1,9.058575128059138,2.308425517270207,0,0,1,0,1,0,0,4.616851034540414
0,3,18.65791753476502,1,0,6.574456334515891,1,2,0,3.2872281672579455,2.024781577798765,0,0,1,0,1,0,0,6.074344733396296
0,1,29.343990111089028,0,0,44.5852800533064,0,1,1,44.5852800533064,3.8195848585587733,0,0,1,0,0,0,1,3.8195848585587733
1,3,22.356690183600023,0,0,17.815586827905523,1,1,1,17.815586827905523,2.9346856129241843,1,1,0,1,0,0,0,8.804056838772553
1,1,15.541710824243005,0,0,50.46900109647149,1,1,1,50.46900109647149,3.9409797059859817,0,1,0,0,0,0,1,3.9409797059859817
0,3,16.06657954174388,0,2,26.619428028652667,1,3,0,8.873142676217556,3.3185194391734063,0,0,1,0,1,0,0,9.955558317520218
1,1,32.048408789905125,1,0,228.22851785115293,1,2,0,114.11425892557646,5.434719400534981,0,0,1,0,0,0,1,5.434719400534981
1,3,11.603418003837534,1,0,5.608670927242231,0,2,0,2.8043354636211153,1.8883825636375708,1,1,0,0,0,1,0,5.665147690912713
0,3,28.128262692627143,0,1,11.269074270991595,1,2,0,5.634537135495798,2.5070818093396348,0,0,1,0,1,0,0,7.521245428018904
0,3,27.826502137492653,0,0,1.3683944815441769,0,1,1,1.3683944815441769,0.8622122916373771,1,0,1,1,0,0,0,2.5866368749121316
1,1,39.96428598530507,1,0,18.79332276938827,0,2,0,9.396661384694134,2.9853446469550815,1,1,0,1,0,0,0,2.9853446469550815
0,3,35.99688045878166,2,1,7.30928214021573,0,4,0,1.8273205350539325,2.1173732200836946,0,0,1,0,1,0,0,6.352119660251084
0,3,38.07262719891801,0,1,3.1637020924390096,1,2,0,1.5818510462195048,1.4264046045908136,0,0,0,0,1,0,0,4.279213813772441
1,3,37.07030008955789,3,0,28.660455442043297,1,4,0,7.165113860510824,3.3898146920215386,1,1,0,1,0,0,0,10.169444076064616
1,3,29.843532548220768,0,0,2.360719529305213,0,1,1,2.360719529305213,1.2121550966757626,0,0,1,0,1,0,0,3.636465290027288
0,3,24.64227075742794,0,0,8.33210349173634,0,1,1,8.33210349173634,2.233460444082296,1,0,0,1,0,0,0,6.700381332246888
0,3,36.42522000989672,1,1,12.749785971664435,1,3,0,4.249928657221479,2.6210232582943016,0,0,1,0,1,0,0,7.863069774882905
0,3,29.843532548220768,0,0,16.12782819659611,0,1,1,16.12782819659611,2.8407045206786976,0,0,1,0,1,0,0,8.522113562036093
1,3,22.08647016853832,0,0,6.617082081394658,0,1,1,6.617082081394658,2.0303933674117096,1,0,1,0,0,1,0,6.091180102235128
0,3,31.07866119093992,0,1,27.856408536142183,0,2,0,13.928204268071092,3.3623321012547667,0,0,1,0,1,0,0,10.0869963037643
0,1,29.343990111089028,1,0,70.56577411048858,1,2,0,35.28288705524429,4.2706169444642645,0,0,1,0,0,0,1,4.2706169444642645
0,2,39.38114967874815,1,0,11.984056299052565,0,2,0,5.992028149526282,2.563722166235897,0,1,0,0,0,0,1,5.127444332471794
0,3,11.7789006382078,0,0,0.9536299522444476,0,1,1,0.9536299522444476,0.6696891560772305,0,0,1,0,1,0,0,2.0090674682316916
0,3,29.62260465944425,0,0,8.561243266932754,0,1,1,8.561243266932754,2.2577177674500306,0,0,1,0,1,0,0,6.773153302350092
0,3,16.855460546517083,0,0,23.54885891559021,0,1,1,23.54885891559021,3.200665373143608,0,0,1,0,1,0,0,9.601996119430824
1,3,27.826502137492653,0,1,13.060490771762629,1,2,0,6.530245385881314,2.643368791304105,1,1,0,0,0,1,0,7.930106373912315
1,2,25.598539624234085,0,0,36.94450620562176,0,1,1,36.94450620562176,3.6361247293470806,0,0,1,0,1,0,0,7.272249458694161
1,1,60.75677644642802,1,0,57.22430064843783,0,2,0,28.612150324218916,4.06430280450785,1,0,1,0,0,1,0,4.06430280450785
0,3,39.863853147203024,0,0,1.7273896422415755,0,1,1,1.7273896422415755,1.003344976766854,0,0,1,0,1,0,0,3.010034930300562
1,2,34.495439730682605,0,0,0.2842880693842256,0,1,1,0.2842880693842256,0.25020453320735503,1,0,1,1,0,0,0,0.5004090664147101
0,3,29.843532548220768,0,2,4.949603211642215,0,3,0,1.6498677372140715,1.7833245302148981,0,0,1,0,1,0,0,5.349973590644694
1,1,16.676526445540514,0,0,100.57292370494773,0,1,1,100.57292370494773,4.620777000660172,1,0,1,0,0,1,0,4.620777000660172
0,3,26.759973904128376,3,0,21.39784029046169,1,4,0,5.349460072615423,3.1089645386083222,0,0,1,0,1,0,0,9.326893615824966
0,3,29.974783268600557,0,2,4.803574792376341,1,3,0,1.6011915974587803,1.758474071203882,0,0,1,0,1,0,0,5.275422213611646
0,3,20.08445349331319,0,0,9.377548368509938,0,1,1,9.377548368509938,2.3396446618361404,0,0,0,0,1,0,0,7.018933985508421
0,3,29.843532548220768,0,0,7.489217123754276,0,1,1,7.489217123754276,2.138796784499573,0,0,1,0,1,0,0,6.416390353498719
0,2,64.55571320755118,0,0,10.940347648054404,1,1,1,10.940347648054404,2.479923223793049,0,0,1,0,0,0,1,4.959846447586098
0,3,10.930296881242237,0,1,3.604714894640128,0,2,0,1.802357447320064,1.5270807556603698,0,0,1,0,1,0,0,4.58124226698111
1,3,36.24507309842496,0,0,2.008586073566182,1,1,1,2.008586073566182,1.1014702253957092,1,0,1,1,0,0,0,3.3044106761871275
0,1,27.153546939571683,0,0,18.397074565554945,0,1,1,18.397074565554945,2.965122259108533,0,0,1,0,0,0,1,2.965122259108533
0,3,34.25675941169562,0,0,0.779833397579818,0,1,1,0.779833397579818,0.576519763058263,0,0,1,0,1,0,0,1.729559289174789
0,3,29.71228182784098,0,0,3.025092946648527,0,1,1,3.025092946648527,1.3925480029389408,0,0,1,0,1,0,0,4.177644008816822
1,3,24.26952094093238,0,0,0.1266357763875221,0,1,1,0.1266357763875221,0.11923600304342898,1,0,1,1,0,0,0,0.35770800913028694
0,3,13.361160730941776,3,0,13.520117116369136,0,4,0,3.380029279092284,2.675535075229764,0,0,1,0,1,0,0,8.026605225689293
0,3,37.34834158896187,0,0,5.210745039362209,1,1,1,5.210745039362209,1.8262808628814675,0,1,0,0,1,0,0,5.478842588644403
0,2,33.94497546533789,0,0,74.87795495870405,0,1,1,74.87795495870405,4.329126193711326,0,0,1,0,1,0,0,8.658252387422651
0,3,34.00138354940771,0,0,2.949891459006019,0,1,1,2.949891459006019,1.3736880998028298,1,0,1,1,0,0,0,4.12106429940849
0,3,45.7712176884589,0,0,5.814085966417652,0,1,1,5.814085966417652,1.918991935305017,1,0,1,0,0,1,0,5.756975805915051
0,1,21.801632458743484,1,1,37.205245513662845,0,3,0,12.401748504554282,3.642972823296991,0,0,1,0,0,0,1,3.642972823296991
1,1,27.12431178878761,0,1,0.7129426469220487,0,2,0,0.35647132346102434,0.5382127377085362,1,0,1,0,0,0,1,0.5382127377085362
1,2,29.930379863891222,1,0,37.832218021083385,0,2,0,18.916109010541692,3.6592502634380812,1,0,1,0,0,1,0,7.3185005268761625
0,3,21.39867281867651,0,0,0.445489321608346,1,1,1,0.445489321608346,0.36844789511273024,0,0,1,0,1,0,0,1.1053436853381906
1,3,14.292945627925167,0,0,38.58485074286853,0,1,1,38.58485074286853,3.678446488068569,1,0,1,0,0,1,0,11.035339464205707
0,1,18.935843893411864,1,2,187.01026889923352,0,4,0,46.75256722480838,5.236496583142666,0,0,1,0,0,0,1,5.236496583142666
0,3,7.86568582535787,0,1,10.5057203840117,0,2,0,5.25286019200585,2.4428443363912202,0,0,0,0,1,0,0,7.328533009173661
0,2,32.585772462688574,0,1,16.236582483868187,1,2,0,8.118291241934093,2.8470340137908394,0,0,1,0,1,0,0,5.694068027581679
1,3,61.80015581722056,0,0,14.531245700493784,0,1,1,14.531245700493784,2.7428538464674896,0,0,1,0,1,0,0,8.228561539402468
0,3,15.606342765181529,1,0,6.70576546719931,0,2,0,3.352882733599655,2.041968810651179,0,1,0,0,1,0,0,6.125906431953537
0,3,24.14262855989648,0,0,14.274264522118678,0,1,1,14.274264522118678,2.7261693547736527,1,0,1,0,0,1,0,8.178508064320958
0,3,56.805942720295285,1,0,0.6274797687205481,1,2,0,0.31373988436027406,0.4870326641296506,0,0,1,0,1,0,0,1.461097992388952
0,2,34.9798492668082,0,0,1.1501552847296148,0,1,1,1.1501552847296148,0.7655400649870736,0,0,1,0,1,0,0,1.5310801299741472
0,2,31.600653625649382,1,2,12.649157168887882,1,4,0,3.1622892922219705,2.6136777738555943,0,0,1,0,1,0,0,5.227355547711189
1,1,27.411824508686,0,0,67.00417226021237,0,1,1,67.00417226021237,4.219569060061686,1,0,1,0,0,1,0,4.219569060061686
1,3,25.287118464326788,1,0,29.970524430831222,0,2,0,14.985262215415611,3.4330359273525977,0,1,0,0,1,0,0,10.299107782057792
0,3,20.599318822554785,0,0,1.5145686004373766,0,1,1,1.5145686004373766,0.9221012581974374,0,0,1,0,1,0,0,2.7663037745923122
0,3,33.5594208365487,1,2,23.6957722193702,0,4,0,5.92394305484255,3.2066320637758112,0,0,1,0,1,0,0,9.619896191327435
1,3,33.91631010766756,0,0,3.230216906367793,0,1,1,3.230216906367793,1.4422532698446429,0,0,1,0,1,0,0,4.326759809533929
0,3,22.39259631091392,0,0,6.863882707108714,1,1,1,6.863882707108714,2.0622804675643445,1,1,0,1,0,0,0,6.186841402693034
0,3,24.421112777489792,0,2,5.215295479068228,1,3,0,1.738431826356076,1.8270132667236536,1,0,1,1,0,0,0,5.481039800170961
0,3,45.83929185940205,0,0,7.001856901519816,0,1,1,7.001856901519816,2.07967362743583,0,0,1,0,1,0,0,6.23902088230749
0,3,48.20595816253308,0,0,2.234497925828533,0,1,1,2.234497925828533,1.1738737152367518,1,0,1,0,0,1,0,3.521621145710255
0,2,23.39175970285844,2,0,14.496477903997496,0,3,0,4.832159301332498,2.740612766103937,0,0,1,0,1,0,0,5.481225532207874
1,3,27.826502137492653,4,0,22.16228139920036,1,5,0,4.432456279840072,3.142525153863774,1,0,1,0,0,1,0,9.427575461591323
1,1,15.149672110127474,0,1,48.9351708938972,0,2,0,24.4675854469486,3.910725582016211,0,0,1,0,0,0,1,3.910725582016211
0,3,24.380197826389583,2,1,9.241312635489656,0,4,0,2.310328158872414,2.3264297984556395,0,0,0,0,1,0,0,6.979289395366918
0,3,29.843532548220768,0,0,25.878443135601277,1,1,1,25.878443135601277,3.2913245949151224,0,0,1,0,1,0,0,9.873973784745367
1,1,12.1349732135077,0,0,102.84734880162576,0,1,1,102.84734880162576,4.642922020883352,1,0,1,1,0,0,0,4.642922020883352
1,3,32.837042227704345,1,0,9.237032481232715,0,2,0,4.618516240616358,2.32601178085755,0,0,1,0,1,0,0,6.97803534257265
0,3,29.843532548220768,0,0,4.0825444091263225,0,1,1,4.0825444091263225,1.6258120041361654,0,0,1,0,1,0,0,4.877436012408497
0,2,49.78333484339998,4,0,44.75725784762008,0,5,0,8.951451569524016,3.823350420617336,0,0,1,0,0,0,1,7.646700841234672
1,1,50.91505784670477,0,0,72.27623189186022,0,1,1,72.27623189186022,4.294236298354106,1,0,1,1,0,0,0,4.294236298354106
0,3,29.843532548220768,0,0,3.424092206894596,0,1,1,3.424092206894596,1.487065106429279,0,1,0,0,1,0,0,4.461195319287837
0,3,32.799502262921514,0,1,4.2950274454232895,1,2,0,2.1475137227116448,1.6667681623115682,1,0,1,1,0,0,0,5.000304486934705
0,3,24.305325296478472,0,0,22.26561478962064,1,1,1,22.26561478962064,3.1469765104630727,1,0,1,1,0,0,0,9.440929531389218
0,3,31.704099145735427,0,0,0.6185500559640895,1,1,1,0.6185500559640895,0.4815307212856483,0,0,1,0,1,0,0,1.4445921638569448
1,3,25.097741506565825,8,0,66.30668513616612,0,9,0,7.367409459574014,4.209259565092874,1,0,1,0,0,1,0,12.627778695278622
0,3,45.97028339796533,1,1,1.9134293870053745,0,3,0,0.6378097956684582,1.0693308708238012,0,0,1,0,1,0,0,3.2079926124714033
0,3,37.37164628170341,1,0,21.782606130157205,0,2,0,10.891303065078603,3.1259973557842824,1,1,0,0,0,1,0,9.377992067352848
0,3,29.843532548220768,0,0,6.8795305234127495,0,1,1,6.8795305234127495,2.0642683238478203,0,0,0,0,1,0,0,6.192804971543461
1,2,37.65939462437882,0,0,14.02837922837214,0,1,1,14.02837922837214,2.709940362179872,1,0,1,1,0,0,0,5.419880724359744
1,1,10.790597298456255,0,0,178.55878022823862,0,1,1,178.55878022823862,5.19050262077548,1,0,1,1,0,0,0,5.19050262077548
1,1,27.411824508686,0,0,44.736650715063,0,1,1,44.736650715063,3.8228999614943353,1,1,0,0,0,1,0,3.8228999614943353
1,3,19.95272078248141,0,1,10.56400446672776,0,2,0,5.28200223336388,2.4478972104155052,1,0,1,1,0,0,0,7.343691631246516
0,3,49.3331008821625,1,2,0.692622248725334,1,4,0,0.1731555621813335,0.5262789528710898,0,0,1,0,1,0,0,1.5788368586132695
0,3,22.29080843642601,0,1,0.0321981990028978,0,2,0,0.0160990995014489,0.03169070191687898,0,0,1,0,1,0,0,0.09507210575063693
1,1,28.962646148868192,0,0,23.584889662804912,0,1,1,23.584889662804912,3.2021320128654205,1,1,0,0,0,1,0,3.2021320128654205
1,1,23.86242008638602,0,0,95.86568130067288,1,1,1,95.86568130067288,4.573325290021353,0,0,1,0,0,0,1,4.573325290021353
1,1,34.1508005216517,0,0,10.858829885147054,0,1,1,10.858829885147054,2.473072728090754,0,1,0,0,0,0,1,2.473072728090754
1,2,15.566466386388887,0,3,2.4999326852874777,0,4,0,0.6249831713218694,1.2527437355354094,1,1,0,0,0,1,0,2.505487471070819
0,3,7.800188624178848,2,0,7.250892388944447,0,3,0,2.4169641296481488,2.110321362853717,1,0,1,1,0,0,0,6.330964088561151
1,2,47.73682077126093,0,0,21.603787916749944,0,1,1,21.603787916749944,3.1181174991696055,1,0,1,0,0,1,0,6.236234998339211
0,2,52.21282814314566,1,0,25.77242742577967,0,2,0,12.886213712889836,3.2873725305143444,0,1,0,0,1,0,0,6.574745061028689
1,3,22.272519252243825,0,0,2.6929172045862955,0,1,1,2.6929172045862955,1.3064167160648923,1,0,1,0,0,1,0,3.919250148194677
1,2,18.457960976409236,0,0,1.7167346944797357,1,1,1,1.7167346944797357,0.9994306791839294,0,0,1,0,1,0,0,1.9988613583678587
1,3,25.186817237230493,0,0,38.63468417984622,0,1,1,38.63468417984622,3.6797045980435774,1,0,1,0,0,1,0,11.039113794130731
1,3,15.735326037818192,1,0,4.137482411921603,0,2,0,2.0687412059608015,1.6365631563462453,0,0,1,0,1,0,0,4.909689469038736
1,2,29.930379863891222,1,1,39.7374298446207,0,3,0,13.2458099482069,3.7071473220295355,1,0,1,1,0,0,0,7.414294644059071
0,3,23.43066575017476,0,0,27.28174204314733,1,1,1,27.28174204314733,3.3422164389595865,1,0,1,0,0,1,0,10.02664931687876
1,3,21.92623180436586,0,0,20.285649594628595,0,1,1,20.285649594628595,3.058033117707005,0,0,1,0,1,0,0,9.174099353121015
0,3,27.826502137492653,0,0,2.5334762195799567,0,1,1,2.5334762195799567,1.2622821511360185,1,1,0,1,0,0,0,3.7868464534080557
0,1,26.64565480699013,0,0,144.8879840381652,0,1,1,144.8879840381652,4.982839094619457,0,0,1,0,0,0,1,4.982839094619457
0,3,23.602537723813285,2,1,20.089992759824728,0,4,0,5.022498189956182,3.0487986511916545,1,0,1,0,0,1,0,9.146395953574963
0,3,26.95657960514842,0,0,12.441402696719631,1,1,1,12.441402696719631,2.5983396969645627,1,0,1,0,0,1,0,7.795019090893688
0,2,20.11323820330098,0,0,8.513600824740719,0,1,1,8.513600824740719,2.2527224405123456,0,0,1,0,1,0,0,4.505444881024691
0,3,43.14371895162137,0,0,4.171661749644895,0,1,1,4.171661749644895,1.6431940584702405,1,0,1,1,0,0,0,4.929582175410721
0,3,32.70513219667494,0,2,1.7807604029809934,0,3,0,0.5935868009936645,1.0227244165532163,1,0,1,0,0,1,0,3.068173249659649
0,3,29.843532548220768,0,0,9.766102935953516,0,1,1,9.766102935953516,2.3764025812999603,0,0,1,0,1,0,0,7.129207743899881
0,2,16.755468286690785,0,0,18.21818534245957,0,1,1,18.21818534245957,2.955856984020225,0,0,1,0,1,0,0,5.91171396804045
0,3,41.94180968571467,1,0,6.099990873826542,0,2,0,3.049995436913271,1.9600934986699001,1,1,0,0,0,1,0,5.8802804960097
1,1,20.600035957563552,1,0,54.18345986111979,1,2,0,27.091729930559897,4.010663268184851,1,0,1,0,0,1,0,4.010663268184851
1,1,28.91620227712244,0,0,37.9506603082755,0,1,1,37.9506603082755,3.6622957248887356,1,0,1,1,0,0,0,3.6622957248887356
1,1,21.019049843061524,1,1,86.05378012524874,0,3,0,28.684593375082912,4.466526090030115,1,1,0,0,0,1,0,4.466526090030115
1,1,37.377365849723,0,0,194.48159833685972,0,1,1,194.48159833685972,5.275466248841106,0,0,1,0,0,0,1,5.275466248841106
1,1,27.411824508686,0,2,15.038628370015203,0,3,0,5.012876123338401,2.775000085690594,1,0,0,0,0,1,0,2.775000085690594
1,1,29.343990111089028,0,0,40.34609548303993,0,1,1,40.34609548303993,3.7219779909662973,0,1,0,0,0,0,1,3.7219779909662973
0,3,37.72918462215087,0,0,2.080117644759176,0,1,1,2.080117644759176,1.1249677926064028,0,0,1,0,1,0,0,3.3749033778192086
1,1,19.10787455830281,0,0,82.3770627685594,0,1,1,82.3770627685594,4.423373244782025,0,0,1,0,0,0,1,4.423373244782025
0,2,9.680766755052662,0,1,27.016786072401462,1,2,0,13.508393036200731,3.332803833131084,0,0,1,0,1,0,0,6.665607666262168
0,3,20.125608216217127,0,0,36.81142121833502,0,1,1,36.81142121833502,3.6326112056210382,0,0,1,0,1,0,0,10.897833616863114
0,3,29.843532548220768,4,2,4.47905777869326,0,7,0,0.63986539695618,1.7009331479821976,0,1,0,0,1,0,0,5.1027994439465925
0,3,15.268667861053526,0,2,41.099525125803005,1,3,0,13.699841708601001,3.7400364609525822,1,0,1,1,0,0,0,11.220109382857746
1,1,25.829909257219825,0,2,5.489598981762096,1,3,0,1.8298663272540319,1.870200738631575,0,1,0,0,0,0,1,1.870200738631575
1,1,25.857921443458096,0,0,77.60372921435393,0,1,1,77.60372921435393,4.364419143784901,0,1,0,0,1,0,0,4.364419143784901
